Al,23/02/2024,,,,,,,,,,
 ,,,,,,,,,,,
Ticker dell'emittente,Nome,Settore,Asset Class,Valore di mercato,Ponderazione (%),Valore nozionale,Nominale,Prezzo,Area Geografica,Cambio,Valuta di mercato
MANH,MANHATTAN ASSOCIATES INC,IT,Azionario,"17.373.220,00","0,02","17.373.220,00","69.800,00","248,90",Stati Uniti,NASDAQ,USD
ZM,ZOOM VIDEO COMMUNICATIONS INC CLAS,IT,Azionario,"17.375.277,20","0,02","17.375.277,20","274.058,00","63,40",Stati Uniti,NASDAQ,USD
NBIX,NEUROCRINE BIOSCIENCES INC,Salute,Azionario,"17.361.416,02","0,02","17.361.416,02","129.389,00","134,18",Stati Uniti,NASDAQ,USD
BBY,BEST BUY CO INC,Consumi Discrezionali,Azionario,"17.347.139,92","0,02","17.347.139,92","227.414,00","76,28",Stati Uniti,New York Stock Exchange Inc.,USD
LW,LAMB WESTON HOLDINGS INC,Generi di largo consumo,Azionario,"17.337.677,56","0,02","17.337.677,56","168.868,00","102,67",Stati Uniti,New York Stock Exchange Inc.,USD
AV.,AVIVA PLC,Finanziari,Azionario,"17.294.004,66","0,02","17.294.004,66","3.016.457,00","5,73",Regno unito,London Stock Exchange,GBP
HNR1,HANNOVER RUECK,Finanziari,Azionario,"17.275.751,66","0,02","17.275.751,66","67.588,00","255,60",Germania,Xetra,EUR
669,TECHTRONIC INDUSTRIES LTD,Industriali,Azionario,"17.255.124,99","0,02","17.255.124,99","1.580.000,00","10,92",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
HST,HOST HOTELS & RESORTS REIT INC,Immobili,Azionario,"17.256.499,64","0,02","17.256.499,64","851.332,00","20,27",Stati Uniti,NASDAQ,USD
SGSN,SGS SA,Industriali,Azionario,"17.235.733,55","0,02","17.235.733,55","176.864,00","97,45",Svizzera,SIX Swiss Exchange,CHF
BEI,BEIERSDORF AG,Generi di largo consumo,Azionario,"17.214.980,72","0,02","17.214.980,72","113.024,00","152,31",Germania,Xetra,EUR
EQT,EQT CORP,Energia,Azionario,"17.220.271,87","0,02","17.220.271,87","465.287,00","37,01",Stati Uniti,New York Stock Exchange Inc.,USD
GGG,GRACO INC,Industriali,Azionario,"17.122.497,12","0,02","17.122.497,12","189.492,00","90,36",Stati Uniti,New York Stock Exchange Inc.,USD
RCI.B,ROGERS COMMUNICATIONS NON-VOTING I,Comunicazione,Azionario,"17.124.167,44","0,02","17.124.167,44","373.778,00","45,81",Canada,Toronto Stock Exchange,CAD
BNZL,BUNZL,Industriali,Azionario,"17.094.579,12","0,02","17.094.579,12","407.838,00","41,91",Regno unito,London Stock Exchange,GBP
ERIC B,ERICSSON B,IT,Azionario,"17.087.368,22","0,02","17.087.368,22","3.122.796,00","5,47",Svezia,Nasdaq Omx Nordic,SEK
CMS,CMS ENERGY CORP,Imprese di servizi di pubblica utilità,Azionario,"16.941.297,00","0,02","16.941.297,00","293.610,00","57,70",Stati Uniti,New York Stock Exchange Inc.,USD
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industriali,Azionario,"16.899.440,80","0,02","16.899.440,80","260.392,00","64,90",Stati Uniti,NASDAQ,USD
16,SUN HUNG KAI PROPERTIES LTD,Immobili,Azionario,"16.858.793,24","0,02","16.858.793,24","1.734.516,00","9,72",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
NDSN,NORDSON CORP,Industriali,Azionario,"16.832.617,58","0,02","16.832.617,58","61.498,00","273,71",Stati Uniti,NASDAQ,USD
POOL,POOL CORP,Consumi Discrezionali,Azionario,"16.790.877,59","0,02","16.790.877,59","43.319,00","387,61",Stati Uniti,NASDAQ,USD
7182,JAPAN POST BANK LTD,Finanziari,Azionario,"16.781.585,68","0,02","16.781.585,68","1.640.400,00","10,23",Giappone,Tokyo Stock Exchange,JPY
DGX,QUEST DIAGNOSTICS INC,Salute,Azionario,"16.776.974,52","0,02","16.776.974,52","132.019,00","127,08",Stati Uniti,New York Stock Exchange Inc.,USD
CAG,CONAGRA BRANDS INC,Generi di largo consumo,Azionario,"16.748.166,40","0,02","16.748.166,40","591.808,00","28,30",Stati Uniti,New York Stock Exchange Inc.,USD
CE,CELANESE CORP,Materiali,Azionario,"16.731.605,66","0,02","16.731.605,66","112.007,00","149,38",Stati Uniti,New York Stock Exchange Inc.,USD
RPM,RPM INTERNATIONAL INC,Materiali,Azionario,"16.702.511,44","0,02","16.702.511,44","148.177,00","112,72",Stati Uniti,New York Stock Exchange Inc.,USD
8113,UNICHARM CORP,Generi di largo consumo,Azionario,"16.640.507,52","0,02","16.640.507,52","483.400,00","34,42",Giappone,Tokyo Stock Exchange,JPY
MG,MAGNA INTERNATIONAL INC,Consumi Discrezionali,Azionario,"16.590.830,31","0,02","16.590.830,31","305.326,00","54,34",Canada,Toronto Stock Exchange,CAD
8802,MITSUBISHI ESTATE CO LTD,Immobili,Azionario,"16.462.589,55","0,02","16.462.589,55","1.137.831,00","14,47",Giappone,Tokyo Stock Exchange,JPY
ACA,CREDIT AGRICOLE SA,Finanziari,Azionario,"16.425.274,83","0,02","16.425.274,83","1.209.432,00","13,58",Francia,Nyse Euronext - Euronext Paris,EUR
KYGA,KERRY GROUP PLC,Generi di largo consumo,Azionario,"16.427.801,26","0,02","16.427.801,26","185.674,00","88,48",Irlanda,Irish Stock Exchange - All Market,EUR
SNA,SNAP ON INC,Industriali,Azionario,"16.399.519,70","0,02","16.399.519,70","60.526,00","270,95",Stati Uniti,New York Stock Exchange Inc.,USD
SGE,SAGE GROUP PLC,IT,Azionario,"16.387.663,73","0,02","16.387.663,73","1.063.394,00","15,41",Regno unito,London Stock Exchange,GBP
Z74,SINGAPORE TELECOMMUNICATIONS LTD,Comunicazione,Azionario,"16.334.756,75","0,02","16.334.756,75","9.261.876,00","1,76",Singapore,Singapore Exchange,SGD
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,IT,Azionario,"16.311.031,85","0,02","16.311.031,85","59.315,00","274,99",Stati Uniti,NASDAQ,USD
PNR,PENTAIR,Industriali,Azionario,"16.262.296,84","0,02","16.262.296,84","211.859,00","76,76",Stati Uniti,New York Stock Exchange Inc.,USD
NRG,NRG ENERGY INC,Imprese di servizi di pubblica utilità,Azionario,"16.146.903,40","0,02","16.146.903,40","313.228,00","51,55",Stati Uniti,New York Stock Exchange Inc.,USD
HEN3,HENKEL & KGAA PREF AG,Generi di largo consumo,Azionario,"16.028.047,39","0,02","16.028.047,39","210.747,00","76,05",Germania,Xetra,EUR
6201,TOYOTA INDUSTRIES CORP,Industriali,Azionario,"16.018.582,56","0,02","16.018.582,56","157.863,00","101,47",Giappone,Tokyo Stock Exchange,JPY
9104,MITSUI OSK LINES LTD,Industriali,Azionario,"16.005.208,09","0,02","16.005.208,09","448.000,00","35,73",Giappone,Tokyo Stock Exchange,JPY
TEVA,TEVA PHARMACEUTICAL INDUSTRIES ADR,Salute,Azionario,"15.983.058,62","0,02","15.983.058,62","1.239.958,00","12,89",Israele,New York Stock Exchange Inc.,USD
EQH,EQUITABLE HOLDINGS INC,Finanziari,Azionario,"15.919.541,88","0,02","15.919.541,88","459.041,00","34,68",Stati Uniti,New York Stock Exchange Inc.,USD
AMCR,AMCOR PLC,Materiali,Azionario,"15.852.117,15","0,02","15.852.117,15","1.710.045,00","9,27",Stati Uniti,New York Stock Exchange Inc.,USD
BG,BUNGE GLOBAL SA,Generi di largo consumo,Azionario,"15.847.172,05","0,02","15.847.172,05","169.217,00","93,65",Stati Uniti,New York Stock Exchange Inc.,USD
K,KELLANOVA,Generi di largo consumo,Azionario,"15.814.902,51","0,02","15.814.902,51","280.257,00","56,43",Stati Uniti,New York Stock Exchange Inc.,USD
SY1,SYMRISE AG,Materiali,Azionario,"15.787.788,79","0,02","15.787.788,79","150.281,00","105,05",Germania,Xetra,EUR
OKTA,OKTA INC CLASS A,IT,Azionario,"15.791.626,88","0,02","15.791.626,88","189.712,00","83,24",Stati Uniti,NASDAQ,USD
9101,NIPPON YUSEN,Industriali,Azionario,"15.786.627,69","0,02","15.786.627,69","491.000,00","32,15",Giappone,Tokyo Stock Exchange,JPY
ESS,ESSEX PROPERTY TRUST REIT INC,Immobili,Azionario,"15.773.317,18","0,02","15.773.317,18","68.777,00","229,34",Stati Uniti,New York Stock Exchange Inc.,USD
RBA,RB GLOBAL INC,Industriali,Azionario,"15.769.616,95","0,02","15.769.616,95","205.689,00","76,67",Canada,Toronto Stock Exchange,CAD
BAM,BROOKFIELD ASSET MANAGEMENT VOTING,Finanziari,Azionario,"15.752.364,25","0,02","15.752.364,25","382.341,00","41,20",Canada,Toronto Stock Exchange,CAD
IMO,IMPERIAL OIL LTD,Energia,Azionario,"15.745.660,52","0,02","15.745.660,52","255.413,00","61,65",Canada,Toronto Stock Exchange,CAD
LKQ,LKQ CORP,Consumi Discrezionali,Azionario,"15.729.713,18","0,02","15.729.713,18","301.451,00","52,18",Stati Uniti,NASDAQ,USD
6326,KUBOTA CORP,Industriali,Azionario,"15.665.166,20","0,02","15.665.166,20","1.081.971,00","14,48",Giappone,Tokyo Stock Exchange,JPY
9735,SECOM LTD,Industriali,Azionario,"15.654.276,91","0,02","15.654.276,91","213.743,00","73,24",Giappone,Tokyo Stock Exchange,JPY
FWONK,LIBERTY MEDIA FORMULA ONE CORP SER,Comunicazione,Azionario,"15.648.256,25","0,02","15.648.256,25","227.611,00","68,75",Stati Uniti,NASDAQ,USD
SCMN,SWISSCOM AG,Comunicazione,Azionario,"15.610.502,01","0,02","15.610.502,01","26.644,00","585,89",Svizzera,SIX Swiss Exchange,CHF
8697,JAPAN EXCHANGE GROUP INC,Finanziari,Azionario,"15.611.433,89","0,02","15.611.433,89","603.200,00","25,88",Giappone,Tokyo Stock Exchange,JPY
COL,COLES GROUP LTD,Generi di largo consumo,Azionario,"15.602.788,81","0,02","15.602.788,81","1.511.947,00","10,32",Australia,Asx - All Markets,AUD
MRU,METRO INC,Generi di largo consumo,Azionario,"15.598.976,44","0,02","15.598.976,44","285.826,00","54,58",Canada,Toronto Stock Exchange,CAD
6701,NEC CORP,IT,Azionario,"15.590.892,48","0,02","15.590.892,48","237.500,00","65,65",Giappone,Tokyo Stock Exchange,JPY
NXT,NEXT PLC,Consumi Discrezionali,Azionario,"15.573.832,85","0,02","15.573.832,85","145.472,00","107,06",Regno unito,London Stock Exchange,GBP
ALB,ALBEMARLE CORP,Materiali,Azionario,"15.556.611,00","0,02","15.556.611,00","128.940,00","120,65",Stati Uniti,New York Stock Exchange Inc.,USD
KEY,KEYCORP,Finanziari,Azionario,"15.530.808,42","0,02","15.530.808,42","1.089.117,00","14,26",Stati Uniti,New York Stock Exchange Inc.,USD
EDEN,EDENRED,Finanziari,Azionario,"15.481.825,90","0,02","15.481.825,90","284.764,00","54,37",Francia,Nyse Euronext - Euronext Paris,EUR
BXB,BRAMBLES LTD,Industriali,Azionario,"15.433.541,30","0,02","15.433.541,30","1.540.599,00","10,02",Australia,Asx - All Markets,AUD
L,LOEWS CORP,Finanziari,Azionario,"15.423.875,08","0,02","15.423.875,08","205.132,00","75,19",Stati Uniti,New York Stock Exchange Inc.,USD
LNT,ALLIANT ENERGY CORP,Imprese di servizi di pubblica utilità,Azionario,"15.405.417,10","0,02","15.405.417,10","316.333,00","48,70",Stati Uniti,NASDAQ,USD
FSLR,FIRST SOLAR INC,IT,Azionario,"15.307.091,25","0,02","15.307.091,25","107.125,00","142,89",Stati Uniti,NASDAQ,USD
SGRO,SEGRO REIT PLC,Immobili,Azionario,"15.181.938,25","0,02","15.181.938,25","1.385.623,00","10,96",Regno unito,London Stock Exchange,GBP
TOU,TOURMALINE OIL CORP,Energia,Azionario,"15.182.569,35","0,02","15.182.569,35","345.646,00","43,93",Canada,Toronto Stock Exchange,CAD
6988,NITTO DENKO CORP,Materiali,Azionario,"15.118.032,58","0,02","15.118.032,58","162.731,00","92,90",Giappone,Tokyo Stock Exchange,JPY
2,CLP HOLDINGS LTD,Imprese di servizi di pubblica utilità,Azionario,"15.088.203,05","0,02","15.088.203,05","1.857.689,00","8,12",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
MGM,MGM RESORTS INTERNATIONAL,Consumi Discrezionali,Azionario,"15.071.659,38","0,02","15.071.659,38","353.961,00","42,58",Stati Uniti,New York Stock Exchange Inc.,USD
GEN,GEN DIGITAL INC,IT,Azionario,"15.060.004,38","0,02","15.060.004,38","680.217,00","22,14",Stati Uniti,NASDAQ,USD
RTO,RENTOKIL INITIAL PLC,Industriali,Azionario,"14.960.109,88","0,02","14.960.109,88","2.751.770,00","5,44",Regno unito,London Stock Exchange,GBP
CFG,CITIZENS FINANCIAL GROUP INC,Finanziari,Azionario,"14.932.157,45","0,02","14.932.157,45","479.363,00","31,15",Stati Uniti,New York Stock Exchange Inc.,USD
JKHY,JACK HENRY AND ASSOCIATES INC,Finanziari,Azionario,"14.916.865,05","0,02","14.916.865,05","84.779,00","175,95",Stati Uniti,NASDAQ,USD
JNPR,JUNIPER NETWORKS INC,IT,Azionario,"14.919.218,60","0,02","14.919.218,60","401.270,00","37,18",Stati Uniti,New York Stock Exchange Inc.,USD
5020,ENEOS HOLDINGS INC,Energia,Azionario,"14.903.396,19","0,02","14.903.396,19","3.483.128,00","4,28",Giappone,Tokyo Stock Exchange,JPY
KRX,KINGSPAN GROUP PLC,Industriali,Azionario,"14.891.238,51","0,02","14.891.238,51","162.006,00","91,92",Irlanda,Irish Stock Exchange - All Market,EUR
BURL,BURLINGTON STORES INC,Consumi Discrezionali,Azionario,"14.882.019,60","0,02","14.882.019,60","74.634,00","199,40",Stati Uniti,New York Stock Exchange Inc.,USD
SDZ,SANDOZ GROUP AG,Salute,Azionario,"14.863.312,41","0,02","14.863.312,41","466.690,00","31,85",Svizzera,SIX Swiss Exchange,CHF
MAA,MID AMERICA APARTMENT COMMUNITIES,Immobili,Azionario,"14.832.999,68","0,02","14.832.999,68","117.424,00","126,32",Stati Uniti,New York Stock Exchange Inc.,USD
8309,SUMITOMO MITSUI TRUST HOLDINGS INC,Finanziari,Azionario,"14.777.018,53","0,02","14.777.018,53","748.346,00","19,75",Giappone,Tokyo Stock Exchange,JPY
1,CK HUTCHISON HOLDINGS LTD,Industriali,Azionario,"14.759.213,23","0,02","14.759.213,23","2.736.540,00","5,39",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
SJM,JM SMUCKER,Generi di largo consumo,Azionario,"14.727.980,96","0,02","14.727.980,96","116.963,00","125,92",Stati Uniti,New York Stock Exchange Inc.,USD
1605,INPEX CORP,Energia,Azionario,"14.725.158,54","0,02","14.725.158,54","1.099.257,00","13,40",Giappone,Tokyo Stock Exchange,JPY
ESSITY B,ESSITY CLASS B,Generi di largo consumo,Azionario,"14.699.754,10","0,02","14.699.754,10","622.537,00","23,61",Svezia,Nasdaq Omx Nordic,SEK
VACN,VAT GROUP AG,Industriali,Azionario,"14.679.010,27","0,02","14.679.010,27","29.194,00","502,81",Svizzera,SIX Swiss Exchange,CHF
LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Generi di largo consumo,Azionario,"14.660.688,95","0,02","14.660.688,95","117,00","125.305,03",Svizzera,SIX Swiss Exchange,CHF
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industriali,Azionario,"14.625.698,26","0,02","14.625.698,26","50.759,00","288,14",Stati Uniti,New York Stock Exchange Inc.,USD
IP,INTERNATIONAL PAPER,Materiali,Azionario,"14.567.672,15","0,02","14.567.672,15","419.455,00","34,73",Stati Uniti,New York Stock Exchange Inc.,USD
NESTE,NESTE,Energia,Azionario,"14.468.481,70","0,02","14.468.481,70","496.846,00","29,12",Finlandia,Nasdaq Omx Helsinki Ltd.,EUR
SWK,STANLEY BLACK & DECKER INC,Industriali,Azionario,"14.435.153,32","0,02","14.435.153,32","161.938,00","89,14",Stati Uniti,New York Stock Exchange Inc.,USD
HEI,HEIDELBERG MATERIALS AG,Materiali,Azionario,"14.386.115,82","0,02","14.386.115,82","156.806,00","91,74",Germania,Xetra,EUR
WSO,WATSCO INC,Industriali,Azionario,"14.378.233,04","0,02","14.378.233,04","37.348,00","384,98",Stati Uniti,New York Stock Exchange Inc.,USD
OC,OWENS CORNING,Industriali,Azionario,"14.340.132,59","0,02","14.340.132,59","97.307,00","147,37",Stati Uniti,New York Stock Exchange Inc.,USD
BESI,BE SEMICONDUCTOR INDUSTRIES NV,IT,Azionario,"14.341.585,37","0,02","14.341.585,37","86.366,00","166,06",Paesi Bassi,Euronext Amsterdam,EUR
XRO,XERO LTD,IT,Azionario,"14.307.552,53","0,02","14.307.552,53","181.875,00","78,67",Australia,Asx - All Markets,AUD
AKZA,AKZO NOBEL NV,Materiali,Azionario,"14.200.788,15","0,02","14.200.788,15","191.629,00","74,11",Paesi Bassi,Euronext Amsterdam,EUR
2503,KIRIN HOLDINGS LTD,Generi di largo consumo,Azionario,"14.150.646,16","0,02","14.150.646,16","992.160,00","14,26",Giappone,Tokyo Stock Exchange,JPY
ORG,ORIGIN ENERGY LTD,Imprese di servizi di pubblica utilità,Azionario,"14.143.413,02","0,02","14.143.413,02","2.376.895,00","5,95",Australia,Asx - All Markets,AUD
RVTY,REVVITY INC,Salute,Azionario,"14.121.959,04","0,02","14.121.959,04","135.216,00","104,44",Stati Uniti,New York Stock Exchange Inc.,USD
QRVO,QORVO INC,IT,Azionario,"14.122.108,80","0,02","14.122.108,80","125.196,00","112,80",Stati Uniti,NASDAQ,USD
DT,DYNATRACE INC,IT,Azionario,"14.119.323,30","0,02","14.119.323,30","282.330,00","50,01",Stati Uniti,New York Stock Exchange Inc.,USD
PODD,INSULET CORP,Salute,Azionario,"14.066.091,39","0,02","14.066.091,39","76.359,00","184,21",Stati Uniti,NASDAQ,USD
EMN,EASTMAN CHEMICAL,Materiali,Azionario,"14.027.009,16","0,02","14.027.009,16","161.956,00","86,61",Stati Uniti,New York Stock Exchange Inc.,USD
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Comunicazione,Azionario,"14.012.547,50","0,02","14.012.547,50","433.825,00","32,30",Stati Uniti,New York Stock Exchange Inc.,USD
CARL B,CARLSBERG AS CL B,Generi di largo consumo,Azionario,"13.979.019,53","0,02","13.979.019,53","100.239,00","139,46",Danimarca,Omx Nordic Exchange Copenhagen A/S,DKK
NI,NISOURCE INC,Imprese di servizi di pubblica utilità,Azionario,"13.954.740,60","0,02","13.954.740,60","534.255,00","26,12",Stati Uniti,New York Stock Exchange Inc.,USD
KIM,KIMCO REALTY REIT CORP,Immobili,Azionario,"13.947.319,82","0,02","13.947.319,82","713.783,00","19,54",Stati Uniti,New York Stock Exchange Inc.,USD
CRL,CHARLES RIVER LABORATORIES INTERNA,Salute,Azionario,"13.908.173,37","0,02","13.908.173,37","56.147,00","247,71",Stati Uniti,New York Stock Exchange Inc.,USD
GL,GLOBE LIFE INC,Finanziari,Azionario,"13.895.169,30","0,02","13.895.169,30","109.497,00","126,90",Stati Uniti,New York Stock Exchange Inc.,USD
AOS,A O SMITH CORP,Industriali,Azionario,"13.888.142,40","0,02","13.888.142,40","170.616,00","81,40",Stati Uniti,New York Stock Exchange Inc.,USD
EDP,EDP ENERGIAS DE PORTUGAL SA,Imprese di servizi di pubblica utilità,Azionario,"13.872.822,26","0,02","13.872.822,26","3.443.375,00","4,03",Portogallo,Nyse Euronext - Euronext Lisbon,EUR
4911,SHISEIDO LTD,Generi di largo consumo,Azionario,"13.814.053,64","0,02","13.814.053,64","497.845,00","27,75",Giappone,Tokyo Stock Exchange,JPY
SCG,SCENTRE GROUP,Immobili,Azionario,"13.809.938,18","0,02","13.809.938,18","6.812.340,00","2,03",Australia,Asx - All Markets,AUD
FBIN,FORTUNE BRANDS INNOVATIONS INC,Industriali,Azionario,"13.787.185,68","0,02","13.787.185,68","170.718,00","80,76",Stati Uniti,New York Stock Exchange Inc.,USD
KPN,KONINKLIJKE KPN NV,Comunicazione,Azionario,"13.779.702,70","0,02","13.779.702,70","3.747.391,00","3,68",Paesi Bassi,Euronext Amsterdam,EUR
EXO,EXOR NV,Finanziari,Azionario,"13.775.120,10","0,02","13.775.120,10","125.909,00","109,40",Paesi Bassi,Euronext Amsterdam,EUR
HEIA,HEICO CORP CLASS A,Industriali,Azionario,"13.730.650,56","0,02","13.730.650,56","85.088,00","161,37",Stati Uniti,New York Stock Exchange Inc.,USD
27,GALAXY ENTERTAINMENT GROUP LTD,Consumi Discrezionali,Azionario,"13.712.749,81","0,02","13.712.749,81","2.469.368,00","5,55",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
7270,SUBARU CORP,Consumi Discrezionali,Azionario,"13.639.821,97","0,02","13.639.821,97","614.200,00","22,21",Giappone,Tokyo Stock Exchange,JPY
BSY,BENTLEY SYSTEMS INC CLASS B,IT,Azionario,"13.608.230,92","0,02","13.608.230,92","260.794,00","52,18",Stati Uniti,NASDAQ,USD
BAER,JULIUS BAER GRUPPE AG,Finanziari,Azionario,"13.569.628,13","0,02","13.569.628,13","252.706,00","53,70",Svizzera,SIX Swiss Exchange,CHF
FNF,FIDELITY NATIONAL FINANCIAL INC,Finanziari,Azionario,"13.563.857,12","0,02","13.563.857,12","270.952,00","50,06",Stati Uniti,New York Stock Exchange Inc.,USD
HSIC,HENRY SCHEIN INC,Salute,Azionario,"13.545.134,46","0,02","13.545.134,46","169.611,00","79,86",Stati Uniti,NASDAQ,USD
MT,ARCELORMITTAL SA,Materiali,Azionario,"13.496.564,21","0,02","13.496.564,21","512.934,00","26,31",Francia,Euronext Amsterdam,EUR
WPC,W. P. CAREY REIT INC,Immobili,Azionario,"13.462.238,34","0,02","13.462.238,34","240.483,00","55,98",Stati Uniti,New York Stock Exchange Inc.,USD
LISP,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Generi di largo consumo,Azionario,"13.447.727,14","0,02","13.447.727,14","1.084,00","12.405,65",Svizzera,SIX Swiss Exchange,CHF
PEAK,HEALTHPEAK PROPERTIES INC,Immobili,Azionario,"13.322.542,45","0,02","13.322.542,45","801.115,00","16,63",Stati Uniti,New York Stock Exchange Inc.,USD
NN,NN GROUP NV,Finanziari,Azionario,"13.324.784,28","0,02","13.324.784,28","327.393,00","40,70",Paesi Bassi,Euronext Amsterdam,EUR
ACM,AECOM,Industriali,Azionario,"13.311.409,93","0,02","13.311.409,93","148.681,00","89,53",Stati Uniti,New York Stock Exchange Inc.,USD
1928,SEKISUI HOUSE LTD,Consumi Discrezionali,Azionario,"13.290.274,26","0,02","13.290.274,26","593.313,00","22,40",Giappone,Tokyo Stock Exchange,JPY
KMX,CARMAX INC,Consumi Discrezionali,Azionario,"13.284.976,11","0,02","13.284.976,11","181.167,00","73,33",Stati Uniti,New York Stock Exchange Inc.,USD
ARX,ARC RESOURCES LTD,Energia,Azionario,"13.237.836,10","0,02","13.237.836,10","788.460,00","16,79",Canada,Toronto Stock Exchange,CAD
CBK,COMMERZBANK AG,Finanziari,Azionario,"13.222.221,38","0,02","13.222.221,38","1.139.783,00","11,60",Germania,Xetra,EUR
OVV,OVINTIV INC,Energia,Azionario,"13.167.462,92","0,02","13.167.462,92","286.436,00","45,97",Stati Uniti,New York Stock Exchange Inc.,USD
CNHI,CNH INDUSTRIAL N.V. NV,Industriali,Azionario,"13.113.477,52","0,02","13.113.477,52","1.073.116,00","12,22",Stati Uniti,New York Stock Exchange Inc.,USD
UCB,UCB SA,Salute,Azionario,"13.119.616,46","0,02","13.119.616,46","125.738,00","104,34",Belgio,Nyse Euronext - Euronext Brussels,EUR
MOS,MOSAIC,Materiali,Azionario,"13.104.368,48","0,02","13.104.368,48","416.276,00","31,48",Stati Uniti,New York Stock Exchange Inc.,USD
FFIV,F5 INC,IT,Azionario,"13.080.387,87","0,02","13.080.387,87","70.389,00","185,83",Stati Uniti,NASDAQ,USD
EQT,EQT,Finanziari,Azionario,"13.073.754,98","0,02","13.073.754,98","459.698,00","28,44",Svezia,Nasdaq Omx Nordic,SEK
GLPI,GAMING AND LEISURE PROPERTIES REIT,Immobili,Azionario,"13.033.191,68","0,02","13.033.191,68","286.822,00","45,44",Stati Uniti,NASDAQ,USD
WTB,WHITBREAD PLC,Consumi Discrezionali,Azionario,"12.985.941,30","0,02","12.985.941,30","291.892,00","44,49",Regno unito,London Stock Exchange,GBP
TW,TRADEWEB MARKETS INC CLASS A,Finanziari,Azionario,"12.969.997,62","0,02","12.969.997,62","123.418,00","105,09",Stati Uniti,NASDAQ,USD
DAY,DAYFORCE INC,Industriali,Azionario,"12.975.085,66","0,02","12.975.085,66","181.673,00","71,42",Stati Uniti,New York Stock Exchange Inc.,USD
SN.,SMITH AND NEPHEW PLC,Salute,Azionario,"12.965.375,85","0,02","12.965.375,85","901.390,00","14,38",Regno unito,London Stock Exchange,GBP
EVRG,EVERGY INC,Imprese di servizi di pubblica utilità,Azionario,"12.918.662,77","0,02","12.918.662,77","255.461,00","50,57",Stati Uniti,NASDAQ,USD
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Immobili,Azionario,"12.862.248,62","0,02","12.862.248,62","192.491,00","66,82",Stati Uniti,New York Stock Exchange Inc.,USD
TAP,MOLSON COORS BREWING CLASS B,Generi di largo consumo,Azionario,"12.863.129,07","0,02","12.863.129,07","205.843,00","62,49",Stati Uniti,New York Stock Exchange Inc.,USD
ALLY,ALLY FINANCIAL INC,Finanziari,Azionario,"12.843.252,48","0,02","12.843.252,48","354.688,00","36,21",Stati Uniti,New York Stock Exchange Inc.,USD
QIA,QIAGEN NV,Salute,Azionario,"12.846.169,93","0,02","12.846.169,93","295.776,00","43,43",Germania,Deutsche Boerse Xetra,EUR
ALLE,ALLEGION PLC,Industriali,Azionario,"12.815.667,93","0,02","12.815.667,93","99.277,00","129,09",Stati Uniti,New York Stock Exchange Inc.,USD
AUD,AUD CASH,Liquidità e/o derivati,Contanti,"12.753.301,56","0,02","12.753.301,56","19.439.527,00","65,61",Australia,-,AUD
SNAP,SNAP INC CLASS A,Comunicazione,Azionario,"12.755.545,20","0,02","12.755.545,20","1.181.069,00","10,80",Stati Uniti,New York Stock Exchange Inc.,USD
823,LINK REAL ESTATE INVESTMENT TRUST,Immobili,Azionario,"12.758.077,49","0,02","12.758.077,49","2.592.839,00","4,92",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
PRY,PRYSMIAN,Industriali,Azionario,"12.729.734,28","0,02","12.729.734,28","260.079,00","48,95",Italia,Borsa Italiana,EUR
7832,BANDAI NAMCO HOLDINGS INC,Consumi Discrezionali,Azionario,"12.666.905,37","0,02","12.666.905,37","625.800,00","20,24",Giappone,Tokyo Stock Exchange,JPY
BBWI,BATH AND BODY WORKS INC,Consumi Discrezionali,Azionario,"12.670.229,25","0,02","12.670.229,25","268.153,00","47,25",Stati Uniti,New York Stock Exchange Inc.,USD
4523,EISAI LTD,Salute,Azionario,"12.562.257,02","0,02","12.562.257,02","307.040,00","40,91",Giappone,Tokyo Stock Exchange,JPY
CYBR,CYBER ARK SOFTWARE LTD,IT,Azionario,"12.564.157,36","0,02","12.564.157,36","49.096,00","255,91",Israele,NASDAQ,USD
9843,NITORI HOLDINGS LTD,Consumi Discrezionali,Azionario,"12.564.246,45","0,02","12.564.246,45","86.324,00","145,55",Giappone,Tokyo Stock Exchange,JPY
CAD,CAD CASH,Liquidità e/o derivati,Contanti,"12.556.343,86","0,02","12.556.343,86","16.954.203,00","74,06",Canada,-,CAD
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Industriali,Azionario,"12.499.659,34","0,02","12.499.659,34","214.697,00","58,22",Stati Uniti,New York Stock Exchange Inc.,USD
